"","Longitude","Latitude","AreaKM2","prediction"
"581",30.00424607,80.02918376,34280.30694,0
"582",38.21244542,68.94567437,28777.04168,5
"583",50.00001146,-43.97738914,142614.132,0
"584",-165.9999885,12.02261086,192698.9312,0
"585",54.00001146,-31.97738914,167655.0629,0
"586",22.06404301,-36.10729177,148918.0853,186
"587",86.00001146,12.02261086,192698.9312,0
"588",-109.9999885,-43.97738914,142614.132,0
"589",-85.99990114,4.022489321,196418.3023,38
"590",-98.38064869,68.88504965,22823.35378,0
"591",-105.9999885,-7.977389136,195050.9669,0
"592",34.06399875,41.8827455,5849.058467,14
"593",-17.79266622,76.00444262,40706.45873,0
"594",-105.9999885,4.022610864,196434.0627,0
"595",109.3501447,-66.3925364,11284.6324,0
"596",-169.9999885,-55.97738914,111191.639,0
"597",-41.99998854,-47.97738914,132791.5122,0
"598",-169.9999885,32.02261086,167573.9896,0
"599",158.0000115,28.02261086,174335.3955,0
"600",165.9999621,12.02268765,192682.0629,33
"601",-73.81542518,72.8745724,32104.2556,0
"602",42.06833294,-4.044358874,188515.4215,190
"603",-133.9999885,24.02261086,180250.2648,0
"604",-121.9999885,-47.97738914,132791.5122,0
"605",110.0000115,-35.97738914,160083.8016,0
"606",154.0000115,32.02261086,167573.9895,0
"607",-105.9999885,-35.97738914,160083.8017,0
"608",-57.99998854,-75.97738914,48317.35193,0
"609",22.00001146,-55.97738914,111191.639,0
"610",82.38551366,15.51366591,126131.307,366
"611",-69.26776454,-52.17439793,33183.60174,76
"612",-149.9999885,20.02261086,185294.9959,0
"613",106.0000115,84.02261086,20778.85581,0
"614",-149.9999885,-19.97738914,185346.9753,19
"615",105.7885139,-8.252118386,159613.3784,400
"616",-93.99998854,84.02261086,20778.85581,0
"617",-133.9999885,-35.97738914,160083.8017,0
"618",-41.98919006,84.52162151,14096.95904,0
"619",-165.9999885,-75.97738914,48317.35193,0
"620",-29.99998854,-67.97738914,74689.95952,0
"621",-149.9999885,16.02261086,189449.8681,0
"622",-162.0000326,4.022523768,196421.2717,14
"623",17.01965058,-32.17125459,82004.78959,143
"624",-74.66124649,-52.30061977,65309.18163,62
"625",-97.99998854,-3.977389136,196444.6159,0
"626",-113.9999885,-3.977389136,196444.6159,0
"627",-61.84333457,68.25610808,63338.00515,5
"628",-48.26803144,-25.65701222,3735.563788,243
"629",154.0000125,24.02260363,180245.5915,5
"630",34.00252581,-67.67017941,62420.60453,0
"631",-153.9999885,-43.97738914,142614.132,0
"632",170.0000115,32.02261086,167573.9895,0
"633",170.0162654,59.26701564,62627.78768,5
"634",-117.9999885,20.02261086,185294.9959,0
"635",1.824314695,37.27072488,57720.84009,181
"636",-21.99998854,-7.977389136,195050.9669,0
"637",6.000011459,80.02261086,34562.55863,0
"638",13.82919973,-28.09811868,157413.4092,114
"639",-173.9999885,4.022610864,196434.0627,0
"640",-166.2490329,68.08853997,59702.44117,5
"641",2.000011459,64.02261086,87187.46136,43
"642",-149.9999885,8.022610864,195029.8994,0
"643",58.00381545,16.01865467,189061.1605,233
"644",66.00001146,-31.97738914,167655.0628,0
"645",12.3187142,65.60749462,2197.069858,29
"646",-123.5725698,38.58926924,9153.575124,86
"647",-45.99998854,-67.97738914,74689.95952,0
"648",82.00451616,80.0204148,34484.26328,0
"649",162.269909,60.12532688,42292.06498,5
"650",-13.99998854,-67.97738914,74689.95952,0
"651",-29.99998854,-51.97738914,122301.2318,0
"652",-25.99998854,24.02261086,180250.2648,0
"653",54.00001146,84.02261086,20778.85581,0
"654",70.00001146,0.022610864,196906.2159,5
"655",134.0000115,80.02261086,34562.55864,0
"656",-41.99998854,-75.97738914,48317.35193,0
"657",-17.99998854,40.02261086,151626.0232,0
"658",-137.9999885,76.02261086,48164.88123,0
"659",126.2275842,-33.20386499,61262.26161,181
"660",150.0000115,32.02261086,167573.9896,0
"661",-81.99998854,-43.97738914,142614.132,0
"662",-85.99069255,16.93217855,102237.7457,143
"663",2.000011459,0.022610864,196906.2159,0
"664",-97.99998854,-31.97738914,167655.0628,0
"665",-157.9999885,80.02261086,34562.55863,0
"666",12.2246531,-5.635034253,2577.702577,228
"667",174.0000115,72.02261086,61515.16273,0
"668",114.0000115,-47.97738914,132791.5122,0
"669",-145.9999885,8.022610864,195029.8994,0
"670",24.55827883,65.2013515,6518.134732,5
"671",-30.11289171,-75.32085851,33618.79866,0
"672",178,-67.97738914,74689.53158,0
"673",-30.63457932,81.94068164,607.0001788,0
"674",-37.99998854,32.02261086,167573.9895,0
"675",-173.9999885,84.02261086,20778.85581,0
"676",-161.9999885,-23.97738914,180312.2015,10
"677",-137.9999885,-55.97738914,111191.639,0
"678",-161.9999885,-55.97738914,111191.639,0
"679",122.0000115,-59.97738914,99515.12208,0
"680",-145.9998563,-23.97739795,180298.0587,38
"681",-73.92694006,45.4343654,1054.94002,0
"682",85.88496153,-66.51103847,20485.01979,0
"683",178,-63.97738914,87327.43558,0
"684",-17.99998854,-67.97738914,74689.95952,0
"685",-110.8963681,27.03071622,42771.2155,262
"686",66.00001146,-43.97738914,142614.132,0
"687",94.00408725,-63.97269022,87112.94452,0
"688",-45.6718642,-24.85901806,92334.99481,252
"689",106.1072479,0.086841557,182042.8242,395
"690",-165.9999885,8.022610864,195029.8994,0
"691",150.0124763,43.99971799,140490.4741,10
"692",173.9999974,0.022528258,196664.533,33
"693",114.029449,73.77575367,5409.552427,0
"694",-137.9999885,20.02261086,185294.9959,0
"695",129.7397288,31.83167869,126823.1072,309
"696",-53.99998854,8.022610864,195029.8994,186
"697",-174.0231047,63.3986452,60074.40944,5
"698",102.0000115,-39.97738914,151724.8938,0
"699",142.4679548,-2.559698337,49109.46533,176
"700",-13.99998854,-55.97738914,111191.639,0
"701",6.084793515,42.73623655,50418.56398,176
"702",165.951299,-48.0292721,128501.5426,48
"703",-57.94766775,-64.02367992,73849.94277,0
"704",-141.9999885,56.02261086,111062.6969,0
"705",6.000011459,-23.97738914,180312.2014,0
"706",4.331129159,6.185147571,2904.378481,233
"707",62.00001146,-51.97738914,122301.2318,0
"708",174.0000115,-31.97738914,167655.0629,52
"709",36.08859347,36.7200679,646.4541359,143
"710",-141.9999885,-59.97738914,99515.12206,0
"711",58.00001146,-3.977389136,196444.6159,105
"712",-73.99253428,-71.76000309,40661.33768,0
"713",-162.0527979,72.11272924,58320.19125,0
"714",-157.9999885,-35.97738914,160083.8016,0
"715",70.00001146,-63.97738914,87327.93592,0
"716",58.00001146,-63.97738914,87327.93592,0
"717",-79.44353507,1.54455603,14090.9687,195
"718",-85.99998854,-51.97738914,122301.2318,0
"719",-145.9999885,76.02261086,48164.88123,0
"720",54.00001146,-39.97738914,151724.8938,0
"721",54.00001146,-27.97738914,174407.0449,5
"722",150.0000115,-51.97738914,122301.2318,0
"723",-22.10112389,-74.85228907,20922.69301,0
"724",-1.999988541,-35.97738914,160083.8017,0
"725",178,80.02261086,34562.36061,0
"726",114.0000115,-55.97738914,111191.639,0
"727",-157.9999885,84.02261086,20778.85581,0
"728",-169.9999885,-39.97738914,151724.8938,0
"729",54.00001146,-55.97738914,111191.639,0
"730",-78.41571925,8.131263575,114886.8676,347
"731",22.04138072,33.25599506,59714.23481,166
"732",-97.8344688,76.03251341,34247.9153,0
"733",121.8289359,73.5069004,13547.70615,0
"734",58.00001146,-39.97738914,151724.8938,0
"735",-87.07057574,11.25544918,60944.55308,214
"736",-105.9999885,16.02261086,189449.8681,33
"737",-109.9999885,16.02261086,189449.8681,10
"738",14.00001146,-63.97738914,87327.93592,0
"739",-173.9999885,-27.97738914,174407.0449,0
"740",-29.99998854,44.02261086,142506.9822,0
"741",-141.9999885,76.02261086,48164.88121,0
"742",-37.99998854,-31.97738914,167655.0628,5
"743",9.440334846,43.07891697,48354.20928,176
"744",78.00001146,-27.97738914,174407.0449,0
"745",174.0000115,36.02261086,159993.6391,0
"746",134.0000115,-47.97738914,132791.5122,0
"747",-37.99998854,24.02261086,180250.2648,0
"748",-133.9311624,-74.37570901,10312.40858,0
"749",-74.33053694,-35.77986134,130013.1393,76
"750",-126.1529206,72.01048734,52865.29555,0
"751",178,-79.97738914,34717.28827,0
"752",-65.97004746,12.2126783,173375.0026,186
"753",-49.99998854,-35.97738914,160083.8017,276
"754",-73.95814747,36.00374653,156356.2922,162
"755",110.0000115,-47.97738914,132791.5122,0
"756",-74.74355347,-39.94361536,93367.9965,71
"757",-125.9999885,16.02261086,189449.8681,0
"758",117.7688064,-4.13230838,155830.9163,342
"759",66.00001146,-63.97738914,87327.9359,0
"760",78.00001146,4.022610864,196434.0627,114
"761",-17.99998854,-55.97738914,111191.639,0
"762",-125.9999885,-47.97738914,132791.5122,0
"763",170.0004612,56.02295289,111036.1316,5
"764",170.0000115,76.02261086,48164.88121,0
"765",-30.37187618,-79.80232387,6934.892365,0
"766",138.0000115,84.02261086,20778.85581,0
"767",-5.999988541,-55.97738914,111191.639,0
"768",46.00001146,76.02261086,48164.88123,0
"769",98.00001146,-47.97738914,132791.5122,0
"770",-126.0474866,40.00081489,147924.4383,62
"771",-37.99998854,-63.97738914,87327.9359,0
"772",-145.9999885,-55.97738914,111191.639,0
"773",-21.99998854,-67.97738914,74689.9595,0
"774",-10.14156626,44.13941424,130094.4442,138
"775",-52.46339295,-33.26894588,14734.21497,276
"776",41.44639846,16.06104742,110740.2619,205
"777",-65.99998854,24.02261086,180250.2648,5
"778",-28.33567034,70.82296093,969.3367468,5
"779",90.00001146,-63.97738914,87327.93592,0
"780",150.0007478,0.026048965,196459.0132,128
"781",-45.99998854,-43.97738914,142614.132,0
"782",138.1284291,43.88233783,128571.3777,57
"783",-158.0238084,-80.01763945,32144.47851,0
"784",166.0000115,-31.97738914,167655.0629,14
"785",-5.866705811,-70.59602849,18468.6406,0
"786",-177.9999885,-35.97738914,160083.8017,5
"787",-145.9999885,84.02261086,20778.85581,0
"788",165.9998751,0.02269025,196877.4489,29
"789",-72.66044209,46.28829355,529.9760248,0
"790",2.000011459,76.02261086,48164.88123,0
"791",146.0000115,84.02261086,20778.85581,0
"792",10.00001146,-35.97738914,160083.8017,0
"793",94.00001146,84.02261086,20778.85581,0
"794",-161.9999885,-39.97738914,151724.8938,0
"795",174.0000115,-59.97738914,99515.12208,0
"796",30.00001146,-39.97738914,151724.8938,0
"797",-26.19975471,-79.9196034,3189.013334,0
"798",122.5803857,15.93016831,110073.9451,252
"799",34.00001146,-47.97738914,132791.5122,0
"800",102.0000115,-47.97738914,132791.5122,0
"801",-82.06515514,-71.78786377,55981.77963,0
"802",154.0000115,-63.97738914,87327.9359,0
"803",-13.99998854,-31.97738914,167655.0629,0
"804",-41.99998854,40.02261086,151626.0232,0
"805",-1.832865108,36.33475991,72839.48411,186
"806",-78.22084003,64.08957191,66658.72684,5
"807",78.00001146,-11.97738914,192730.4345,0
"808",145.9777733,58.69065802,34400.54341,5
"809",-133.9999885,-59.97738914,99515.12208,0
"810",98.00001146,-27.97738914,174407.0449,0
"811",154.0000115,28.02261086,174335.3954,0
"812",78.00001146,-43.97738914,142614.132,0
"813",78.00001146,-63.97738914,87327.93592,0
"814",98.00001146,-59.97738914,99515.12208,0
"815",-169.9954502,-83.29004129,13617.7553,0
"816",-86.20576906,63.52466217,50905.05874,0
"817",154.0040729,-11.9821079,191366.9356,152
"818",-109.965664,76.06327064,30597.66158,0
"819",-5.999988541,80.02261086,34562.55864,0
"820",6.000011459,76.02261086,48164.88121,0
"821",110.0000115,84.02261086,20778.85581,0
"822",-57.99998854,-43.97738914,142614.132,133
"823",46.00001146,-47.97738914,132791.5122,0
"824",-117.9999885,12.02261086,192698.9312,0
"825",-92.53771664,62.69812803,3673.350964,0
"826",-165.9999885,32.02261086,167573.9896,0
"827",137.4905842,-33.50764913,6926.004409,162
"828",-73.99998854,-19.97738914,185346.9753,10
"829",110.0000115,-15.97738914,189491.6891,0
"830",-17.99998854,8.022610864,195029.8994,238
"831",97.66893601,7.886221494,153000.4548,428
"832",-49.99998854,-59.97738914,99515.12208,0
"833",-158.1422522,-83.10844705,9844.321302,0
"834",10.32065586,-70.28228171,8653.659431,0
"835",-73.99998854,28.02261086,174335.3955,24
"836",98.00001146,-7.977389136,195050.9669,0
"837",-117.9999885,-59.97738914,99515.12208,0
"838",55.72541804,-66.29710917,437.2459942,0
"839",-33.99998854,-43.97738914,142614.132,0
"840",-123.8560511,50.10903289,96.00407198,33
"841",178,-55.97738914,111191.0019,0
"842",-1.999988541,-43.97738914,142614.132,0
"843",58.00448,-19.97425468,183445.8281,71
"844",-145.9999885,24.02261086,180250.2648,0
"845",158.0000123,4.022609044,196433.8595,38
"846",-129.9999885,-19.97738914,185346.9753,0
"847",78.00001146,84.02261086,20778.85581,0
"848",-121.9999885,-15.97738914,189491.6891,0
"849",-173.9999885,20.02261086,185294.9958,0
"850",-161.9999831,8.022632834,195027.1862,29
"851",45.96223735,79.99921783,33136.96917,0
"852",10.00001146,76.02261086,48164.88123,5
"853",-165.9999885,44.02261086,142506.9822,0
"854",58.03799774,79.87164354,29282.69508,0
"855",-125.9999885,28.02261086,174335.3954,0
"856",-70.11943583,-56.35045724,86628.41888,52
"857",-93.99998854,-35.97738914,160083.8017,0
"858",-37.99998854,-43.97738914,142614.132,0
"859",-157.9999885,-71.97738914,61664.38729,0
"860",-113.9999885,12.02261086,192698.9311,0
"861",90.00001146,12.02261086,192698.9312,52
"862",-93.90742733,27.76247933,150234.408,186
"863",122.0381743,20.11429594,175199.9653,461
"864",90.02820747,19.94635242,177924.5096,395
"865",114.0000115,-11.97738914,192730.4345,5
"866",-21.99998854,0.022610864,196906.2158,0
"867",178.0002266,0.022800625,196878.3235,33
"868",-113.9986198,-71.96962789,61446.58019,0
"869",-29.99998854,-11.97738914,192730.4345,0
"870",-149.9999885,28.02261086,174335.3955,0
"871",170.0000115,80.02261086,34562.55863,0
"872",-9.999988541,-23.97738914,180312.2014,0
"873",-21.99998854,-47.97738914,132791.5122,0
"874",94.03546334,12.01506492,187250.6512,257
"875",-25.99998854,4.022610864,196434.0627,0
"876",-13.99998854,52.02261086,122178.9993,43
"877",-21.99998854,20.02261086,185294.9958,0
"878",2.026556417,3.990144293,193078.476,233
"879",58.00001146,4.022610864,196434.0627,0
"880",138.0000115,-63.97738914,87327.9359,0
"881",-173.9999885,-71.97738914,61664.38729,0
"882",130.0000115,-59.97738914,99515.12208,0
"883",-149.9999885,-51.97738914,122301.2318,0
"884",-157.9999885,-27.97738914,174407.0449,0
"885",50.00001146,-51.97738914,122301.2318,0
"886",-141.9999885,-35.97738914,160083.8016,0
"887",170.0816676,-48.119873,122110.0691,48
"888",-97.75630112,71.5691354,32791.34066,0
"889",56.56629035,26.57277214,11956.8616,285
"890",-17.99998854,-23.97738914,180312.2015,0
"891",-89.99998854,-35.97738914,160083.8017,0
"892",170.0000105,-23.97739031,180312.0705,62
"893",-25.99998854,-19.97738914,185346.9753,0
"894",-37.99998854,48.02261086,132676.5593,0
"895",134.2426093,-66.12907233,4982.028956,0
"896",-13.99982262,-7.977408254,194962.0585,0
"897",-62.04500323,75.11085802,27811.67926,0
"898",-133.9999885,12.02261086,192698.9312,0
"899",66.00001146,-51.97738914,122301.2318,0
"900",174.0000115,-47.97738914,132791.5122,24
"901",-161.9999885,-47.97738914,132791.5122,0
"902",-121.9999885,84.02261086,20778.85581,0
"903",-177.9999885,-7.977389136,195050.9669,14
"904",-141.9999885,8.022610864,195029.8994,0
"905",85.88166873,76.18588606,42864.89094,0
"906",22.00001146,-51.97738914,122301.2318,0
"907",-157.9999885,-15.97738914,189491.6891,14
"908",138.0000115,-55.97738914,111191.639,0
"909",134.0000243,4.02260161,196432.6449,38
"910",115.1048136,-66.6202866,8195.950411,0
"911",-74.01378632,-55.9950546,110092.6632,48
"912",-113.9999885,-27.97738914,174407.0449,0
"913",178,16.02261086,189448.7827,0
"914",-130.4243693,69.75040031,3585.787864,0
"915",69.62973864,73.26321113,17638.59221,0
"916",-49.99998854,40.02261086,151626.0232,0
"917",14.07846074,55.17829816,47544.9055,38
"918",-101.9999885,12.02261086,192698.9312,0
"919",4.926681381,59.78172479,39401.69691,76
"920",6.000011459,-59.97738914,99515.12206,0
"921",-113.9999885,-39.97738914,151724.8937,0
"922",-154.2182005,-80.13303203,19978.71684,0
"923",166.0000115,-39.97738914,151724.8938,14
"924",-178.0000102,-27.97709912,174367.861,33
"925",-93.99998854,-15.97738914,189491.6891,0
"926",-49.99998854,24.02261086,180250.2648,0
"927",-18.22132114,19.91987466,163267.6496,252
"928",-41.76260639,59.82242042,84959.82215,10
"929",-165.9999885,-7.977389136,195050.9669,10
"930",-173.9999848,28.0226185,174334.3813,24
"931",-121.9999885,24.02261086,180250.2648,0
"932",-34.14369271,-79.86391974,12509.50203,0
"933",-105.9999885,-11.97738914,192730.4345,0
"934",89.93632145,76.75543527,28287.37389,0
"935",-5.999988541,-63.97738914,87327.93592,0
"936",-51.42988137,70.79575447,2707.921485,5
"937",138.0000115,4.022610864,196434.0627,0
"938",134.0000115,-59.97738914,99515.12208,0
"939",117.8546849,-19.22686648,114385.5926,385
"940",82.00001146,0.022610864,196906.2158,0
"941",13.97253564,35.75467029,136121.5477,186
"942",-137.9999885,84.02261086,20778.85581,0
"943",158.0005076,76.02223239,48149.29336,0
"944",138.0000115,28.02261086,174335.3954,5
"945",2.000011459,-27.97738914,174407.0449,0
"946",-33.99998854,-35.97738914,160083.8017,0
"947",-97.99998854,-43.97738914,142614.132,0
"948",98.17274294,80.21653944,21948.8452,0
"949",2.000011459,60.02261086,99380.08521,71
"950",6.000011459,-47.97738914,132791.5122,0
"951",-93.99998854,-63.97738914,87327.93592,0
"952",54.00001146,4.022610864,196434.0627,0
"953",34.00001146,-55.97738914,111191.639,0
"954",-71.97017396,-34.07429733,96.99030009,71
"955",-165.9999885,-67.97738914,74689.95952,0
"956",-29.99998854,-23.97738914,180312.2015,0
"957",-57.86039422,56.24693609,96012.29654,10
"958",-162.000012,0.022615635,196903.8799,10
"959",-101.9999885,-23.97738914,180312.2015,0
"960",-169.9967526,-15.98239129,188981.9462,52
"961",34.00001146,84.02261086,20778.85581,0
"962",-60.85299577,56.91608985,26900.33901,10
"963",-105.9999885,-55.97738914,111191.639,0
"964",158.0000115,12.02261086,192698.9312,0
"965",-73.93296305,-79.43717638,24895.59318,0
"966",-109.9999885,4.022610864,196434.0627,0
"967",-21.99998854,-19.97738914,185346.9753,0
"968",-49.99998854,36.02261086,159993.6391,0
"969",-37.53072648,-16.00820732,144806.3775,152
"970",-81.99781314,19.99353474,181896.5244,105
"971",74.00001146,-39.97738914,151724.8938,0
"972",-113.9999885,-23.97738914,180312.2014,0
"973",162.0000115,28.02261086,174335.3955,0
"974",-25.99998854,-11.97738914,192730.4345,0
"975",138.0875793,-11.93590796,182719.3605,342
"976",106.9720992,73.26096582,2842.220054,0
"977",-121.9999885,-7.977389136,195050.9669,0
"978",150.0000115,24.02261086,180250.2648,0
"979",-77.99998854,-19.97738914,185346.9753,0
"980",14.00001146,-47.97738914,132791.5122,0
"981",-18.03285828,-71.95099279,60601.41684,0
"982",118.0000115,-43.97738914,142614.132,0
"983",-18.63014083,-74.57571749,11870.24793,0
"984",169.8994304,-43.44797102,61102.65255,52
"985",107.4007518,17.39564775,19741.08644,342
"986",-73.99998854,-27.97738914,174407.0449,10
"987",-25.99998854,-67.97738914,74689.95952,0
"988",53.99801704,-3.97660846,196186.7084,105
"989",-37.99998854,-39.97738914,151724.8937,0
"990",150.0000115,-63.97738914,87327.93592,0
"991",-60.82902552,-71.67948116,19518.89583,0
"992",46.00001146,-27.97738914,174407.0449,157
"993",25.98144338,72.3771239,49160.44088,14
"994",66.00001146,20.02261086,185294.9958,114
"995",-125.9999885,24.02261086,180250.2648,0
"996",114.0000316,16.02260062,189447.4007,124
"997",110.0000115,8.022610864,195029.8994,366
"998",102.0000115,-55.97738914,111191.639,0
"999",106.0000115,-59.97738914,99515.12208,0
"1000",178,36.02261086,159992.7224,0
"1001",112.9024546,-23.92922118,78249.88294,376
"1002",177.9564699,-15.87608439,175443.5234,57
"1003",-133.9999885,-39.97738914,151724.8938,0
"1004",-1.999988541,0.022610864,196906.2159,5
"1005",-61.99998854,-59.97738914,99515.12208,0
"1006",-82.00000426,4.02261266,196426.4033,33
"1007",122.0000115,-55.97738914,111191.639,0
"1008",-97.99998854,-67.97738914,74689.9595,0
"1009",-9.999988541,76.02261086,48164.88121,0
"1010",162.0082822,-12.00190948,188983.876,100
"1011",-173.9999885,76.02261086,48164.88121,0
"1012",-153.9999885,-31.97738914,167655.0629,0
"1013",42.00001146,-55.97738914,111191.639,0
"1014",-69.24184951,43.02433176,48447.89584,67
"1015",-125.9999885,-27.97738914,174407.0449,0
"1016",134.0000115,-51.97738914,122301.2318,0
"1017",-133.9999885,-47.97738914,132791.5122,0
"1018",101.9020192,3.940700587,72293.81391,381
"1019",-157.9999885,12.02261086,192698.9311,0
"1020",-173.9995473,52.02051602,120400.3747,14
"1021",-49.27150176,0.453746804,75707.85928,181
"1022",106.0000115,-55.97738914,111191.639,0
"1023",-129.9999885,44.02261086,142506.9822,0
"1024",-117.9999885,-15.97738914,189491.6891,0
"1025",6.000011459,-51.97738914,122301.2318,0
"1026",21.92369036,35.80665248,137471.9858,171
"1027",-157.9999885,-67.97738914,74689.9595,0
"1028",174.0000115,32.02261086,167573.9896,0
"1029",-101.9999885,-67.97738914,74689.95952,0
"1030",138.4587056,55.46846217,60187.19617,5
"1031",-29.99998854,-63.97738914,87327.93592,0
"1032",163.6045616,62.28980174,2568.322391,5
"1033",-41.99998854,56.02261086,111062.6969,0
"1034",-105.9999885,-51.97738914,122301.2318,0
"1035",-66.29757086,60.44655603,68395.23939,10
"1036",-78.00171861,84.45299416,15099.1142,0
"1037",-26.0078251,64.01596898,86832.80395,29
"1038",174.0000131,-23.97739048,180312.0461,14
"1039",133.9889887,-8.021036568,189797.7904,304
"1040",-17.83179673,79.61358165,21253.3891,0
"1041",86.00001146,-43.97738914,142614.132,0
"1042",-29.99998854,-35.97738914,160083.8017,0
"1043",-161.9999885,76.02261086,48164.88123,0
"1044",38.16885146,41.55396512,33511.74556,10
"1045",-5.999988541,0.022610864,196906.2159,5
"1046",22.00001146,-39.97738914,151724.8937,0
"1047",133.9391315,-36.03540447,154302.1127,176
"1048",1.99933632,-55.97813355,111136.4295,0
"1049",126.0000115,-51.97738914,122301.2318,0
"1050",102.0000115,-19.97738914,185346.9753,0
"1051",-61.99998854,-47.97738914,132791.5122,95
"1052",-125.9999885,-55.97738914,111191.639,0
"1053",8.706431568,0.18180871,66767.84315,238
"1054",-133.9999885,32.02261086,167573.9896,0
"1055",74.00001146,84.02261086,20778.85581,0
"1056",-169.9999885,8.022610864,195029.8994,0
"1057",-25.99998854,44.02261086,142506.9822,0
"1058",90.00001146,0.022610864,196906.2159,0
"1059",70.00001146,-59.97738914,99515.12208,0
"1060",90.00001146,-19.97738914,185346.9753,0
"1061",-49.8624759,-32.12616329,151141.734,276
"1062",130.0106889,28.02527243,172547.7844,266
"1063",-13.99998854,4.022610864,196434.0627,10
"1064",166.0274337,-75.97718767,44279.56157,0
"1065",-13.99998854,-23.97738914,180312.2015,0
"1066",-50.39044033,-80.27376422,17695.6491,0
"1067",-177.9999885,60.02261086,99380.08521,5
"1068",-33.99998854,16.02261086,189449.8681,0
"1069",-1.969664455,3.585780138,152897.0658,238
"1070",-77.94503881,80.14034709,2938.374545,0
"1071",-33.99998854,8.022610864,195029.8994,0
"1072",62.00001146,-43.97738914,142614.132,0
"1073",113.1977475,-28.19444665,99664.00085,323
"1074",94.00376755,8.026970975,193282.3168,200
"1075",-0.196600093,38.77829648,4611.660029,181
"1076",-169.9999885,-67.97738914,74689.95952,0
"1077",118.4386543,73.66854979,8285.494276,0
"1078",158.0000115,-47.97738914,132791.5122,0
"1079",82.00293912,4.01869224,196044.3122,323
"1080",-117.9999885,-63.97738914,87327.93592,0
"1081",-133.9999885,-63.97738914,87327.93592,0
"1082",-117.9999885,-19.97738914,185346.9753,0
"1083",-61.49274336,-40.6633516,78806.56556,162
"1084",-133.9999885,-67.97738914,74689.95952,0
"1085",-123.9700676,45.59717858,362.3493521,43
"1086",77.81341584,72.94045177,27578.08901,0
"1087",150.0000115,16.02261086,189449.8681,0
"1088",78.05701813,7.641169912,145347.3239,419
"1089",109.8622452,-4.189248799,171144.0818,376
"1090",151.2237393,-22.79978441,31242.41669,295
"1091",154.0000115,-35.97738914,160083.8016,133
"1092",-51.32098272,68.83601319,10207.69834,10
"1093",166.0000115,-35.97738914,160083.8017,10
"1094",10.00001146,-47.97738914,132791.5122,0
"1095",18.00001146,-55.97738914,111191.639,0
"1096",-45.10693641,81.91108676,463.2879472,0
"1097",13.64867252,68.39801011,51851.21776,33
"1098",-90.74983985,20.72995388,74403.31886,181
"1099",26.00001146,-63.97738914,87327.93592,0
"1100",-169.9999885,12.02261086,192698.9312,0
"1101",-29.99998854,20.02261086,185294.9959,0
"1102",-21.93429499,84.13184383,19006.03404,0
"1103",-169.9999885,-23.97738914,180312.2015,0
"1104",18.00001146,-59.97738914,99515.12208,0
"1105",-149.9999885,12.02261086,192698.9312,0
"1106",-105.9533476,76.07263185,38227.10806,0
"1107",-1.999988541,-15.97738914,189491.6891,0
"1108",-80.62965151,-77.87133179,624.6276464,0
"1109",-54.5837941,71.34060756,22031.14274,5
"1110",128.8063761,-14.47144105,17121.54163,319
"1111",98.00001146,-35.97738914,160083.8017,0
"1112",2.000011459,-35.97738914,160083.8017,0
"1113",170.0287212,-75.94704438,47474.94983,0
"1114",-67.71516675,57.97073758,15.37331959,0
"1115",150.0593517,-39.94398235,147071.9195,190
"1116",-30.00737278,40.03156039,150545.6883,33
"1117",-13.99998854,84.02261086,20778.85581,0
"1118",10.14403385,56.27043197,61023.94095,71
"1119",-93.99998854,-43.97738914,142614.132,0
"1120",165.9999579,-7.977302797,195042.1262,38
"1121",74.00001146,80.02261086,34562.55864,0
"1122",141.99997,0.022696615,196896.4658,124
"1123",-53.99998854,-47.97738914,132791.5122,0
"1124",-61.85218961,-76.25103397,39982.03739,0
"1125",-33.99998854,60.02261086,99380.08521,0
"1126",150.0000115,-55.97738914,111191.639,0
"1127",66.00001146,-27.97738914,174407.0449,0
"1128",-74.00906034,84.50910454,14422.26902,0
"1129",166.0000115,28.02261086,174335.3955,0
"1130",-71.49830857,-27.65147886,40242.42874,76
"1131",-117.9999885,16.02261086,189449.8681,0
"1132",-57.99636593,12.01992286,192254.7086,124
"1133",-97.99998854,-51.97738914,122301.2318,0
"1134",-165.9999885,84.02261086,20778.85581,0
"1135",-37.99998854,56.02261086,111062.6969,0
"1136",126.0072243,-11.98018915,190394.1262,352
"1137",-21.94802182,68.03301665,70406.2492,19
"1138",162.0000115,-47.97738914,132791.5122,0
"1139",-153.9571488,-75.61394677,40452.03433,0
"1140",-109.8907217,23.77432249,137426.2258,266
"1141",-121.9999885,20.02261086,185294.9959,0
"1142",-1.999988541,-19.97738914,185346.9753,0
"1143",52.91787022,37.37825601,23547.96438,0
"1144",-45.99998854,28.02261086,174335.3955,0
"1145",-9.999988541,60.02261086,99380.08519,81
"1146",-5.999988541,-7.977389136,195050.9669,0
"1147",-61.96780638,-44.00407701,140062.7414,152
"1148",-21.99998854,-55.97738914,111191.639,0
"1149",-137.9996316,-11.9781651,192633.0614,52
"1150",-165.9999885,40.02261086,151626.0232,0
"1151",106.0499776,7.869716893,176633.5859,414
"1152",158.0000115,24.02261086,180250.2648,10
"1153",-65.08399512,-44.63876721,53869.02935,138
"1154",178,-43.97738914,142613.3149,33
"1155",65.83642764,23.57520672,135530.3915,361
"1156",-13.99998854,-51.97738914,122301.2318,0
"1157",125.9426387,-0.00367899,168519.8947,224
